Perturb Freq,Filter Size,Mu,Psi,Is SVD,Overshoot,Convergence Time
13.0,400,0.1,0.001,False,1000.0,90.0
13.0,400,0.08,0.001,True,1000.0,90.0
13.0,400,0.08,0.1,True,1000.0,90.0
13.0,400,0.1,0.01,False,1000.0,90.0
13.0,400,0.1,0.1,False,1000.0,90.0
13.0,400,0.09,0.01,True,1000.0,90.0
13.0,400,0.1,0.0001,True,1000.0,90.0
13.0,400,0.09,0.001,True,1000.0,90.0
13.0,400,0.09,0.0001,True,1000.0,90.0
13.0,400,0.1,0.01,False,1000.0,90.0
13.0,400,0.1,0.001,False,1000.0,90.0
13.0,400,0.1,0.1,False,1000.0,90.0
13.0,400,0.09,0.1,True,1000.0,90.0
13.0,400,0.2,0.0001,False,1000.0,90.0
13.0,400,0.1,0.0001,False,1000.0,90.0
13.0,400,0.2,0.001,False,1000.0,90.0
13.0,400,0.1,0.001,True,1000.0,90.0
13.0,400,0.1,0.1,True,1000.0,90.0
13.0,400,0.1,0.001,True,1000.0,90.0
13.0,400,0.2,0.1,False,1000.0,90.0
13.0,400,0.1,0.01,True,1000.0,90.0
13.0,400,0.2,0.01,False,1000.0,90.0
13.0,400,0.1,0.0001,True,1000.0,90.0
13.0,400,0.1,0.01,True,1000.0,90.0
13.0,400,0.2,0.0001,True,1000.0,90.0
13.0,400,0.30000000000000004,0.0001,False,1000.0,90.0
13.0,400,0.30000000000000004,0.01,False,1000.0,90.0
13.0,400,0.1,0.1,True,1000.0,90.0
13.0,400,0.30000000000000004,0.1,False,1000.0,90.0
13.0,400,0.30000000000000004,0.001,False,1000.0,90.0
13.0,400,0.2,0.001,True,1000.0,90.0
13.0,400,0.2,0.01,True,1000.0,90.0
13.0,400,0.4,0.0001,False,1000.0,90.0
13.0,400,0.2,0.1,True,1000.0,90.0
13.0,400,0.30000000000000004,0.0001,True,1000.0,90.0
13.0,400,0.4,0.1,False,1000.0,90.0
13.0,400,0.4,0.001,False,1000.0,90.0
13.0,400,0.4,0.01,False,1000.0,90.0
13.0,400,0.30000000000000004,0.001,True,1000.0,90.0
13.0,400,0.30000000000000004,0.1,True,1000.0,90.0
13.0,400,0.4,0.1,True,1000.0,90.0
13.0,400,0.4,0.0001,True,1000.0,90.0
13.0,400,0.30000000000000004,0.01,True,1000.0,90.0
13.0,400,0.4,0.01,True,1000.0,90.0
13.0,400,0.4,0.001,True,1000.0,90.0
13.0,600,0.002,0.0001,False,0.871200017979373,89.7067248943288
13.0,600,0.001,0.0001,False,0.9983587607161987,90.0
13.0,600,0.001,0.001,False,0.9983587607161987,90.0
13.0,600,0.001,0.01,False,0.9983587607161987,90.0
13.0,600,0.002,0.001,False,0.871200017979373,89.7067248943288
13.0,600,0.002,0.01,False,0.871200017979373,89.7067248943288
13.0,600,0.001,0.1,False,0.9983587607161987,90.0
13.0,600,0.002,0.1,False,0.871200017979373,89.7067248943288
13.0,600,0.003,0.01,False,1.1832947614620202,89.78605340651855
13.0,600,0.003,0.0001,False,1.1832947614620202,89.78605340651855
13.0,600,0.003,0.001,False,1.1832947614620202,89.78605340651855
13.0,600,0.003,0.1,False,1.1832947614620202,89.78605340651855
13.0,600,0.004,0.001,False,1000.0,90.0
13.0,600,0.004,0.0001,False,1000.0,90.0
13.0,600,0.004,0.01,False,1000.0,90.0
13.0,600,0.001,0.01,True,0.5632136853811918,89.99519221138243
13.0,600,0.001,0.0001,True,0.5632136853811918,89.99519221138243
13.0,600,0.001,0.1,True,0.5632136853811918,89.99519221138243
